ndvi,RegionID
2610.143066,8
3541.753418,8
4607.859863,8
3088.823486,8
3694.453369,8
2248.076904,8
1893.939819,8
978.2666626,8
864.6400757,8
1692.523438,8
2028.02002,8
2358.593262,8
2704.493408,8
2136.943359,6
3365.179688,6
3655.959961,8
3734.92334,8
4119.199219,6
4916.132324,6
3152.966797,6
1950.616577,8
2614.51001,8
3434.943848,8
3898.426514,8
4074.15625,8
5220.129883,8
6330.399902,8
4844.633301,8
4367.542969,8
3676.506348,8
4711.146484,8
6131.643555,8
6961.259277,8
6604.200195,8
6267.957031,8
6360.583984,3
6031.562988,3
5491.037109,3
5914.666016,3
5698.913086,3
5929.786133,3
5782.65332,3
5565.77002,3
5823.727051,3
5839.36377,3
5662.939453,3
5623.957031,3
5562.63623,3
5865.312988,3
6104.296387,3
5932.339355,3
5837.962891,3
6174.053223,3
5692.759277,3
6314.356445,3
6681.080078,3
6556.026367,3
6548.616211,3
6948.52002,3
6840.739258,3
6777.374512,3
6737.566895,3
6724.133301,3
6851.566406,3
6950.666992,3
6863.986816,3
6784.276367,3
6474.843262,3
6083.310059,5
5676.353516,5
5768.796875,5
5521.406738,5
5846.61377,5
5600.716797,5
5318.57666,5
4988.349609,5
4584.603027,5
4218.033691,5
4450.346191,5
4082.503418,5
4887.353516,5
5444.093262,5
5140.116211,5
5017.709961,5
5114.806641,5
5302.97998,5
4479.036133,5
3395.14624,5
4035.033447,5
5299.793945,5
6782.287109,5
6970.802734,5
7144.943359,5
7238.756836,5
6978.806641,5
6879.492676,5
6521.166016,5
6858.276855,5
6763.90918,5
6856.493164,5
6544.163086,5
6478.612305,5
5817.490234,5
5534.946289,5
4853.286133,5
5184.120117,5
5595.05957,5
5973.216797,5
4991.40918,5
671.1833496,8
632.8299561,8
612.625,8
1073.826538,8
1114.889893,8
1079.896729,8
1240.149902,8
1127.030029,8
1131.526733,8
1122.563354,8
1411.093384,8
1180.796631,8
1214.053223,8
866.8000488,8
1124.046753,8
1275.989868,8
1368.030029,8
1297.026733,8
962.3398438,8
1068.579956,8
1152.420044,8
1380.800049,8
1367.82666,8
1370.040039,8
1293.373535,8
1594.579956,8
1330.763428,8
1660.203613,8
1396.329956,8
1905.093262,8
1933.666504,8
1703.606689,8
1718.356567,8
2084.633057,8
879.7633667,8
976.539978,8
2330.919922,8
2692.440674,8
2906.633057,8
2420.356689,8
2482.403076,8
1823.593262,8
1702.076538,8
1866.966919,8
1976.526611,8
2514.813232,8
2118.593262,8
926.0766602,8
852.5266113,8
1108.073242,8
1645.549805,8
2409.139893,8
3487.796875,8
2410.613525,8
2023.806885,8
1183.380127,8
1502.713379,8
695.9533691,8
1385.903442,8
1850.126709,8
1648.92334,8
1728.139893,8
2566.703369,8
2588.599854,8
2709.98999,8
3692.90332,8
3670.356934,8
3717.240234,8
4193.799805,6
4121.756836,6
5195.646973,6
2377.713379,8
3497.856934,8
3271.830322,8
4074.66626,8
4941.34082,8
6017.003906,8
5989.07666,8
4346.207031,8
4359.603027,8
3541.036865,8
4600.696777,8
5909.66748,8
5798.750488,8
6682.799316,8
6649.936035,8
6411.933594,3
5983.390137,3
5733.756836,3
5752.15332,3
5625.209961,3
5835.819824,3
5916.526855,3
5838.996094,3
5823.17627,3
5529.083008,3
5398.399902,3
5482.702637,3
5982.635742,3
5669.306641,3
6235.356934,3
6035.339844,3
5957.133301,3
6046.00293,3
6216.366699,3
5605.833008,3
6614.473633,3
6613.23291,3
6247.846191,3
6512.90625,3
6695.560059,3
6302.493652,3
6525.513672,3
6519.996094,3
6604.428711,3
6587.367676,3
6602.209961,3
6461.613281,3
6541.833984,3
5763.863281,5
5673.386719,5
5585.07666,5
4934.806152,5
5744.570801,5
5761.092285,5
5568.993164,5
5250.24707,5
4854.869629,5
4480.666992,5
4175.716797,5
4412.399902,5
3660.070068,5
4485.999512,5
4493.772949,5
5097.143555,5
5519.950195,5
6141.466797,5
5967.875488,5
5336.243652,5
4976.782715,5
4854.520508,5
5112.570313,5
6529.959961,5
6843.50293,5
6941.013184,5
6791.4375,5
6788.206055,5
6415.616699,5
6824.74707,5
6417.20752,5
6828.529785,5
6865.864258,5
6270.327637,5
4969.176758,5
3732.493652,5
4080.5896,5
4111.956055,5
324.4583435,8
753.0133057,8
952.7633667,8
463.7799988,8
1050.760498,8
998.1932983,8
878.039917,8
997.8334351,8
1028.806641,8
1145.323364,8
879.1233521,8
921.0198975,8
1168.963257,8
1060.613403,8
1083.006592,8
920.7133789,8
1122.73999,8
1210.096558,8
1138.223389,8
1075.533325,8
1217.276733,8
1174.050049,8
1281.329956,8
1387.77002,8
881.1400147,8
1328.499878,8
1575.313599,8
1673.640137,8
1750.223389,8
1889.836426,8
1459.72998,8
1693.023315,8
1232.530029,8
1761.529785,8
2218.810059,8
2132.963379,8
2059.830078,7
2185.799805,7
2137.339844,7
1837.276611,7
1315.386841,7
1266.403564,7
2027.006714,7
3120.870117,7
2679.139648,7
2991.206787,7
2076.956787,7
2186.166504,7
2359.420166,7
1933.196899,7
1629.319946,7
1512.030029,7
1341.903442,7
1834.396729,7
2222.013184,8
1625.42334,8
111.7500076,8
239.8266754,8
429.0866089,8
627.9832764,8
1045.539917,8
1441.553589,8
1665.310059,8
2039.886841,8
2293.48999,8
1553.5,8
1867.313232,8
2125.853516,8
2641.566895,8
2953.509277,8
3145.503418,8
3639.066162,8
3789.106934,8
3381.356934,8
3685.893066,6
3352.812744,8
2315.41333,8
3021.156494,8
3717.980225,8
4943.850098,8
4949.056152,8
4863.973633,8
5082.803223,8
4091.900391,8
4214.99707,8
3888.060303,8
5510.910156,8
4627.333496,8
5210.000488,8
6803.775391,8
6568.821289,8
6324.823242,8
6098.84668,3
5595.653809,3
4620.279785,3
5422.226074,3
5487.72998,3
5923.033203,3
5959.609863,3
5709.619141,3
5285.776855,3
5509.00293,3
5604.439941,3
5621.916016,3
5584.74707,3
5794.183105,3
6133.25,3
6061.59082,3
5888.566406,3
6280.560059,3
6178.999512,3
6035.674316,3
6376.453613,3
6381.223145,3
6716.92334,3
6650.430664,3
6677.299805,3
6468.572266,3
6688.76416,3
6427.543945,3
6365.537109,3
6121.262695,3
6724.669434,3
6307.626465,5
5452.596191,5
5354.007324,5
5572.919922,5
5778.556152,5
5345.189453,5
5301.916016,5
5663.617676,5
5393.816895,5
5259.792969,5
4840.836914,5
4294.176758,5
2830.403076,5
4009.646484,5
3946.570313,5
4575.467285,5
5399.666992,5
5807.646973,5
6022.390137,5
6267.522461,5
6227.524414,5
5442.069824,5
5327.617676,5
4479.786621,5
4829.859863,5
6121.163574,5
6298.037109,5
6452.990234,5
6415.65625,5
6770.016113,5
7124.009277,5
6599.42334,5
6878.810547,5
6629.423828,5
6757.258301,5
5035.036133,5
4292.24707,5
4989.65332,5
5069.610352,5
746.2142944,8
891.670166,8
1156.813232,8
1086.859985,8
1082.610107,8
830.5299072,8
1054.616699,8
1273.18335,8
975.6400147,8
1004.523438,8
854.3167114,8
612.6466675,8
890.9832764,8
769.1433716,8
921.8900757,8
949.539978,8
894.1834106,8
1104.546631,8
1098.456665,8
1118.776733,8
1083.746582,8
1165.493408,8
1309.590088,8
1048.963379,8
1415.256836,8
1535.300049,8
919.8601074,8
1571.369995,8
1554.473145,7
1683.696533,7
1732.446777,7
1649.483398,7
1741.390015,7
1687.576538,7
1093.323242,7
1268.91333,7
1763.443481,7
1691.66333,7
1901.476685,7
1949.386719,7
1978.319946,7
1443.959961,7
1062.946655,7
1450.290039,7
1721.893311,7
1907.306763,7
1640.959961,7
2041.566528,7
1837.716553,7
2196.310059,7
2573.807129,7
2402.533203,7
1830.863281,7
2648.83667,7
1582.690186,7
833.2732544,7
1113.036621,7
1596.166504,8
1308.870117,8
1420.819946,8
1700.153564,8
2184.633789,8
3238.739746,8
3359.990234,8
2717.743164,8
2834.226807,8
2221.113525,8
2523.886475,8
2421.886475,8
3383.823242,8
3402.416992,8
3240.693848,8
3389.739746,8
3182.833496,8
3532.036621,8
4005.086182,8
5019.27002,8
3260.303223,8
3266.360352,8
4060.537109,8
4008.959717,8
4044.602783,8
3592.92041,8
4359.565918,8
5178.223145,8
4499.34668,8
4443.257324,8
5247.633789,8
5569.743164,8
4233.466797,8
4705.196777,8
5436.243652,8
5247.350586,8
5941.166016,8
6002.803223,8
5638.160156,3
4583.359863,3
5066.437012,3
5357.873535,3
5758.602539,3
6044.186035,3
5906.919434,3
5631.375488,3
5652.683105,3
5324.203613,3
5552.656738,3
5853.712891,3
5680.963867,3
5932.393066,3
5955.799316,3
6096.696289,3
5803.410645,3
6190.27002,3
6035.40332,3
6025.037109,3
6363.740234,3
6308.390137,3
6567.573242,3
6581.927734,3
6485.69043,3
6448.529785,3
6418.306641,3
6363.373047,5
6363.207031,5
6170.743164,5
5782.59668,5
6163.973633,5
5604.157715,5
5929.046875,5
5892.606445,5
5316.07373,5
5724.149902,5
5267.636719,5
5143.730469,5
5016.020508,5
4710.954102,5
4412.40918,5
3872.543213,5
4042.0896,5
4614.394043,5
5553.02002,5
5372.970215,5
5828.75,5
6079.023926,5
6447.870117,5
6216.856934,5
6174.830078,5
5303.82373,5
4456.470215,5
4791.039551,5
4594.353516,5
5129.977051,5
6085.343262,5
5977.133789,5
5902.477051,5
6084.970215,5
6395.240234,5
6462.07373,5
6162.879395,5
5749.166016,5
5234.886719,5
4417.706055,5
5100.100098,5
4654.527344,5
5069.88623,5
4875.479492,5
46.79759979,8
-49.05207825,8
381.8888855,8
1119.57666,8
1001.67334,8
1212.156616,8
1230.67334,8
1245.296753,8
925.4033814,8
808.250061,8
1079.319946,8
1068.733398,8
910.7133789,8
560.0166626,8
1043.266602,8
907.9866943,8
1140.996582,8
582.4799805,8
1157.390015,8
1254.056763,8
1175.800049,8
1050.310059,8
1295.506592,8
1268.593262,8
1101.970093,8
588.2800293,7
1125.126587,7
1291.219971,7
1495.063232,7
1012.256714,7
1555.410034,7
865.1535034,7
831.1066895,7
1140.410034,7
1610.753296,7
1603.546509,7
1387.416748,7
1109.189941,7
1398.276733,7
1353.170044,7
1501.626587,7
1434.166504,7
1279.546631,7
1664.763306,7
1789.219971,7
1685.119873,7
2100.083496,7
2277.833496,7
2288.666748,7
1920.52002,7
2539.660156,7
2791.473633,7
2668.473145,7
2519.583008,7
2711.773438,7
2584.873535,7
1727.983276,7
1538.253296,7
1312.476929,8
1685.506836,8
2001.986694,8
2093.57666,8
3665.647217,8
3601.09668,8
3666.113525,8
2806.453369,8
2792.790039,8
2424.703125,8
2612.149902,8
2223.223389,8
2677.953857,8
3405.463135,8
3820.763428,8
3185.169434,8
2886.629883,8
3386.306885,8
3559.443115,8
4312.839844,8
4961.909668,8
4732.553223,8
4105.25293,8
4287.327148,8
3793.466553,8
2989.139893,8
4720.723633,8
4156.926758,8
4218.086426,8
4723.910156,8
3354.290039,8
4330.340332,8
5411.623047,8
5652.006348,8
4777.446777,8
4984.303711,8
3945.199951,8
3711.626221,8
5780.950195,8
5354.856934,8
5609.853027,3
5463.710449,3
5372.890137,3
5280.196777,3
5643.303223,3
5649.743164,3
5775.573242,3
5891.282715,3
5834.703125,3
5690.143555,3
5408.106445,3
5669.736816,3
5586.037109,3
5664.779785,3
6047.744141,3
5989.822266,3
5720.72998,3
6057.683105,3
6049.406738,3
5991.026367,3
5988.976074,3
6138.269531,3
6039.220215,3
5770.09668,3
5891.812988,5
6013.59375,5
6001.924316,5
6181.799805,5
6225.202637,5
6620.642578,5
6517.723145,5
6367.225586,5
6519.633301,5
5805.259766,5
5136.839844,5
5193.273438,5
5398.573242,5
5502.419434,5
5286.719238,5
5006.853027,5
4783.933594,5
4639.563965,5
4962.819824,5
4897.022949,5
5011.469727,5
5145.026855,5
5772.049805,5
6125.042969,5
6328.11084,5
6560.117676,5
6279.126953,5
6320.109863,5
6299.99707,5
5159.716797,5
5142.74707,5
5717.786133,5
3852.387207,5
5021.873535,5
5262.716309,5
5059.549805,5
4932.119629,5
4968.663574,5
5692.306641,5
5833.153809,5
6051.497559,5
2429.686768,5
2002.806763,5
3820.756592,5
4104.623535,5
4423.129883,5
4315.97998,5
3969.553467,5
4300.692383,5
526.0189819,8
588.9833374,8
995.5065918,8
1037.393433,8
980.1766357,8
1079.980103,8
1173.75,8
1196.036743,8
829.1366577,8
898.9732056,8
955.5366211,8
991.0533447,8
964.6101074,8
796.7466431,8
1038.530029,8
1029.42334,8
996.539917,8
1094.27002,8
1032.083374,8
1311.459961,7
725.1532593,7
978.3467407,7
1048.72998,7
1289.033447,7
1017.863281,7
1404.8302,7
1044.636597,7
952.3532715,7
1273.920044,7
1501.506714,7
1422.576904,7
1020.920105,7
1360.489868,7
1273.396729,7
1478.103394,7
1385.996704,7
1489.856689,7
1271.609985,7
1683.676758,7
1416.036377,7
1515.02002,7
1459.143311,7
1570.319946,7
1913.126709,7
2209.959961,7
1906.186768,7
1087.310059,7
1585.586548,7
2117.370117,7
2014.459961,7
1916.926758,7
2559.213379,7
2958.496826,7
3099.31665,7
2598.336426,7
2506.803711,7
2312.583252,7
1874.946777,7
1277.273315,8
1990.593262,8
2898.503174,8
3841.036621,8
3893.873047,8
1690.65686,8
3046.689941,8
2685.679932,8
2620.109863,8
2720.896484,8
2552.010254,8
2994.050049,8
3846.903076,8
3188.253418,8
4149.503418,8
4114.116699,8
3229.560059,8
3210.943115,8
3876.08374,8
3366.643066,8
4806.303223,8
4587.696777,8
4204.223633,8
3920.42334,8
4000.68335,8
3203.797119,8
3025.723389,8
4379.680176,8
3689.286621,8
4629.546387,8
4518.443848,8
3557.860107,8
3694.323486,8
4051.333008,8
6054.98291,8
4254.243652,8
5287.643555,8
2843.23999,8
3559.262695,8
5216.123047,8
5468.430176,8
5022.65332,8
5501.916992,5
5657.053711,3
5475.01709,3
5374.876953,3
5533.556641,3
5781.760742,3
5901.522949,3
5903.693359,3
5620.373047,3
5429.696777,3
6005.040039,3
6060.246094,3
6057.109863,3
6165.03418,3
5968.683105,3
6077.433105,3
6177.459961,3
6092.453613,3
5982.759766,5
6286.936035,5
6308.040039,5
6405.160156,5
6081.32373,5
6027.6875,5
6367.806641,5
6521.042969,5
6695.569824,5
6322.290039,5
6542.84668,5
6621.803711,5
6504.125488,5
6603.220215,5
6467.723633,5
5886.410156,5
5233.65332,5
5521.537109,5
6280.15332,5
5575.209961,5
5251.82373,5
4750.553223,5
4683.200684,5
5584.933105,5
4672.293457,5
5419.150391,5
5098.800293,5
6000.333984,5
6103.138672,5
6392.772949,5
6463.970215,5
6429.379395,5
6291.373535,5
5623.879883,5
5635.959473,5
4894.370117,5
5032.11377,5
4720.466797,5
4404.880859,5
4012.17041,5
4640.103516,5
4225.830078,5
4809.980469,5
5356.333008,5
5677.653809,5
5391.049805,5
814.6732788,5
1003.46991,5
3881.886475,5
3567.656982,5
4155.093262,5
3579.900391,5
2809.945801,5
292.4833374,8
772.1799927,8
859.2767334,8
726.7132568,8
724.6832886,8
890.9033814,8
741.6532593,8
1171.756592,8
988.6065674,8
1066.460083,8
1047.529907,8
1033.683228,8
1028.47998,8
1077.033325,8
973.1832886,8
975.7999268,8
840.7600098,7
665.9400024,7
1115.343262,7
715.8133545,7
1061.316772,7
814.8266602,7
958.9833374,7
1113.973145,7
1288.309814,7
951.9633789,7
1264.083374,7
1400.989868,7
1359.393066,7
1369.349976,7
1549.380005,7
1360.716675,7
1030.136719,7
1306.533447,7
1234.410034,7
1439.786621,7
1400.373291,7
1493.953613,7
1656.133301,7
1642.209961,7
1546.293457,7
1159.556641,7
1216.550049,7
1481.186523,7
1627.043457,7
1676.356567,7
1653.236816,7
1692.853271,7
1553.079956,7
1436.230103,7
2185.57959,7
2087.476807,7
2704.129883,7
3035.973389,7
3096.163086,7
2834.263428,7
2900.796631,7
3073.206543,7
2832.130371,7
2949.409912,7
3127.966797,7
3515.19043,7
3403.496826,7
3662.946533,7
2820.376953,7
3011.323242,7
2439.159912,7
2584.820068,7
2364.969971,7
2150.919922,7
2912.296631,7
3269.966797,8
4228.803223,8
4091.736816,8
4072.913086,8
3518.866943,8
2944.713867,8
3742.066895,8
3540.313232,8
4293.029785,8
4198.596191,8
4253.783203,8
3989.123779,8
2755.773438,8
2790.360352,8
3146.120117,7
3169.439697,7
4467.339844,7
4566.289551,8
4522.906738,8
4138.369629,8
3713.02002,8
4140.480469,8
5835.182617,8
3703.133057,8
3785.969971,8
3950.763184,8
4458.209961,8
5811.5,8
5266.032715,8
4847.646973,8
5226.816406,5
5550.493652,5
5344.63916,3
4904.186523,3
5396.996094,3
5459.556152,3
5694.030762,3
5785.523926,3
5461.459961,3
5888.113281,3
5838.42334,3
6027.696777,3
6087.319336,3
6132.457031,3
6340.973633,5
6329.614258,5
6451.32959,5
6541.446777,5
6670.913086,5
6651.447266,5
6489.830566,5
6545.243652,5
6400.086426,5
6582.933105,5
6566.006836,5
6734.106445,5
6814.663086,5
6653.520508,5
6244.633301,5
6193.6875,5
6285.647461,5
6402.783203,5
5964.522461,5
5732.466797,5
5253.086426,5
5900.962891,5
6122.453613,5
5825.84375,5
5163.273926,5
4909.739746,5
4770.013672,5
4903.376465,5
5441.59668,5
5577.189941,5
5975.79248,5
6172.297363,5
6283.233887,5
6116.919434,5
6444.636719,5
5696.977051,5
5207.513672,5
4719.796387,5
4951.80957,5
4558.003418,5
2276.713379,5
3635.046875,5
4960.733887,5
4456.443359,5
4817.416016,5
3943.753662,5
4724.742676,5
4933.90625,5
4021.019775,5
3614.646484,5
4628.693359,5
3088.053467,5
4448.596191,5
3688.026611,5
4629.233887,5
3092.795166,5
728.052063,8
829.6333008,8
739.789917,8
696.6699829,8
813.8032227,8
783.3466187,8
856.5999756,8
945.6832886,8
974.2432861,8
970.7368164,8
1082.140015,8
1140.716553,8
1090.25647,8
1146.67334,7
1026.293335,7
1052.223267,7
1101.156738,7
911.5198975,7
983.4299316,7
704.543335,7
1060.716797,7
1142.706665,7
1155.926758,7
1073.949951,7
1168.883301,7
1032.413452,7
1282.430054,7
1337.893433,7
1304.156616,7
1275.116577,7
1221.313232,7
1267.406616,7
1330.226563,7
1160.359863,7
1162.873413,7
961.3265381,7
1337.286865,7
1217.230103,7
1392.603394,7
1308.506592,7
959.0500488,7
-67.07666779,7
78.20333862,7
586.7866211,7
1023.876587,7
1342.509888,7
1407.263306,7
1621.48999,7
1839.59668,7
1904.286743,7
1847.926392,7
2664.763428,7
3042.76001,7
3260.977295,7
3425.106934,7
2863.606445,7
2990.376465,7
2807.356445,7
1887.863403,7
2241.960205,7
3139.042725,7
3071.353516,7
3407.446289,7
2771.723389,7
1451.810059,7
2546.709961,7
1840.473389,7
1301.760132,7
1687.046753,7
2302.396973,7
3499.100098,7
3633.213135,7
3779.360352,8
4199.106445,7
3328.98999,8
2986.516602,8
3760.943115,8
3588.343018,8
3670.812744,8
3976.189941,8
3539.983154,8
2145.863037,8
2717.330322,7
3320.756592,7
3770.739746,7
3589.52002,7
4052.826904,7
4375.350098,7
4668.019531,7
4354.943359,7
4839.3125,8
4820.386719,8
4897.946777,8
5453.063965,8
5032.356445,8
4406.40332,8
3712.810303,8
3472.84668,8
4951.146973,8
5334.753906,8
5569.029785,8
6293.99707,8
5966.970703,5
5728.74707,5
5305.493164,3
5369.663086,3
5595.599609,3
5730.48291,3
5616.133301,3
5639.11377,3
6043.982422,3
6076.943359,3
6023.36084,5
6271.619141,5
6241.726074,5
6475.800781,5
6590.169922,5
6643.149902,5
6852.707031,5
6806.013184,5
6686.25293,5
6695.096191,5
6628.319824,5
6583.27002,5
6628.273926,5
6520.478027,5
6436.216797,5
6559.112305,5
6360.313965,5
6194.157715,5
6193.223633,5
6231.196289,5
6115.126465,5
5487.946777,5
5170.600586,5
5426.563965,5
5541.306152,5
5732.060059,5
5144.65625,5
4930.460449,5
5150.286133,5
5866.727539,5
5425.042969,5
5445.373047,5
5428.669922,5
5334.212402,5
5508.430664,5
5654.069824,5
5829.709473,5
5009.269531,5
4755.063965,5
4420.043945,5
4747.416016,5
4734.459961,5
3447.009766,5
4457.306152,5
4969.663574,5
4944.263672,5
4847.970215,5
3852.429932,5
4891.049805,5
4808.553711,5
5186.262695,5
4722.120117,5
4587.586914,5
3801.152832,5
4248.426758,5
4513.636719,5
4083.933105,5
4453.280273,5
350.8787842,8
699.0733032,8
686.4466553,8
840.0999146,8
716.9199829,8
614.3199463,8
974.1467896,8
972.6434326,8
1004.203186,8
803.1834106,7
1043.786621,7
1108.77002,7
1031.023315,7
855.2833862,7
949.1433716,7
1102.749878,7
1113.949951,7
1019.72998,7
932.8999023,7
996.0999756,7
1122.363403,7
959.0567017,7
1022.723389,7
1185.006714,7
1072.496582,7
1076.373413,7
1089.486694,7
1218.040039,7
1317.936523,7
1218.823242,7
1073.766602,7
971.003418,7
957.9766235,7
951.1433716,7
1036.486694,7
859.1931763,7
908.4400635,7
1210.779907,7
1042.42981,7
1270.116699,7
718.2366943,7
-26.04669952,7
971.8400879,7
1037.283325,7
1195.59668,7
1213.633179,7
1261.946777,7
1439.836914,7
1235.333374,7
1488.40686,7
2252.016357,7
1782.17981,7
3155.706299,7
3265.457275,7
3172.610352,7
3373.91626,7
3317.043457,7
2988.659912,7
2905.813232,7
2881.24707,7
3169.893555,7
2930.403076,7
2312.860107,7
2416.23999,7
2277.350098,7
2063.343506,7
1763.349976,7
2006.596924,7
3138.253174,7
3583.786133,7
3543.156494,7
3501.999756,7
3803.07959,7
4197.303223,7
4051.043213,8
3919.273193,8
3631.869629,8
3357.330078,8
3519.570068,8
3599.493408,8
3126.040039,7
2742.469971,7
3734.272705,7
3888.866943,7
3945.806641,7
4244.789551,7
4266.560059,7
4275.116699,7
3504.26709,7
4461.850098,7
3512.046631,7
4261.220215,8
4436.416992,8
5203.763672,8
4689.349609,8
3781.600098,8
4505.837402,8
5238.42334,8
5154.146973,8
4844.526367,8
5604.09668,8
6462.106934,8
6638.410156,5
6513.276855,5
6056.824219,5
5830.803223,3
5888.143066,3
5967.5,5
5739.567383,5
5910.286133,5
6214.350098,5
6444.240234,5
6415.556152,5
6568.056152,5
6349.796387,5
6379.65625,5
6595.683105,5
6445.207031,5
6687.686035,5
6536.796387,5
6608.989258,5
6541.033691,5
6456.75293,5
6495.906738,5
6480.722656,5
6417.453613,5
6541.463867,5
6271.839844,5
6088.707031,5
6211.669922,5
6369.720215,5
6342.569824,5
5998.680664,5
5036.163574,5
4835.36084,5
5251.066895,5
5282.793945,5
5177.339844,5
5228.373047,5
5314.787109,5
6028.789551,5
5367.473633,5
5169.700195,5
4853.149902,5
4684.276855,5
4733.439453,5
4752.372559,5
4730.453613,5
4721.65332,5
4707.09668,5
4655.600098,5
4664.526367,5
4927.906738,5
4677.163574,5
4336.180176,5
4772.659668,5
4795.433594,5
5026.859863,5
4833.943359,5
4864.359863,5
3418.09668,5
4691.983398,5
5059.013184,5
4692.640137,5
4871.466797,5
4375.810547,5
4436.303223,5
3936.333008,5
3517.063232,5
4776.976074,5
5198.703613,5
4433.556152,5
68.55883026,8
548.4766846,8
579.1931152,8
885.7266235,8
748.4134522,8
414.6233521,8
958.6732178,8
929.2800293,7
928.1699829,7
1011.133301,7
1084.853394,7
944.3032837,7
1017.073181,7
975.7700195,7
949.1599731,7
918.2865601,7
1020.993286,7
1068.910034,7
1084.080078,7
1160.246704,7
1198.029785,7
1011.489929,7
1031.563232,7
1036.82666,7
981.1199951,7
804.4799194,7
1014.43335,7
1063.046509,7
1020.909973,7
945.3533325,7
949.0165405,7
804.0866699,7
851.8565674,7
975.6867065,7
1154.459961,7
1100.886597,7
1087.863281,7
1196.210083,7
1106.800049,7
1324.056763,7
1515.533447,7
1353.313477,7
1351.213379,7
1265.119873,7
1127.203369,7
1197.256592,7
1236.726685,7
1239.026733,7
1233.523315,7
1320.363403,7
1675.47998,7
2124.313232,7
2289.093262,7
2656.800049,7
2911.193359,7
2984.439941,7
2934.01001,7
2661.419922,7
2420.33667,7
2517.269775,7
3007.400391,7
2945.723389,7
2205.860107,7
2078.669922,7
2057.893555,7
2391.149902,7
2207.133301,7
2891.18335,7
3204.666504,7
3260.179688,7
3454.649658,7
3305.530029,7
3347.763428,7
3937.610352,7
4168.727051,8
3824.886475,8
3449.073242,8
2765.127197,8
2815.419922,8
4120.073242,8
3840.813477,7
4124.903809,7
4123.103027,7
3807.516846,7
4224.993164,7
4162.223633,7
4252.700195,7
4211.800293,7
3894.936768,7
3914.280029,7
4513.680176,7
4412.833496,7
4801.51709,8
4976.413086,8
5412.810059,8
4450.040039,8
4014.240234,8
3192.590332,8
4668.00293,8
5307.583984,8
5486.276855,8
5169.036133,8
6339.720215,8
6365.843262,8
6539.49707,5
6410.430176,5
6276.539551,5
6257.893555,5
6092.666016,5
5774.763184,5
6135.758789,5
6256.426758,5
6379.816895,5
6420.946777,5
6512.562988,5
6539.263672,5
6567.57959,5
6503.24707,5
6418.983887,5
6465.060547,5
6410.977051,5
6355.022949,5
6399.890137,5
6476.586914,5
6344.210449,5
6063.220703,5
5947.324219,5
6233.906738,5
6419.350098,5
6266.25,5
6214.50293,5
6322.833008,5
5556.406738,5
5103.243652,5
5268.536133,5
5004.532715,5
5305.026367,5
5321.65332,5
4873.286133,5
5423.296875,5
5533.073242,5
5252.233887,5
4940.486816,5
4833.906738,5
5136.206543,5
4998.589355,5
5273.410156,5
5248.623047,5
4986.310059,5
4865.709473,5
4801.029785,5
4197.739258,5
4875.883301,5
4898.203613,5
4590.52002,5
4666.263184,5
4874.269531,5
4920.366699,5
5461.223633,5
4835.253418,5
5139.816895,5
4489.180176,5
4543.046387,5
4507.300781,5
3812.863037,5
4114.239746,5
5046.412598,5
5606.399902,5
5545.537109,5
5630.553711,5
5532.160156,5
4713.310547,5
138.6342468,8
478.0833435,8
592.7467041,8
781.2732544,7
764.6967163,7
784.2634277,7
829.7868042,7
1040.290039,7
1086.483276,7
991.7733765,7
955.5567017,7
876.0599976,7
899.9033814,7
881.0200195,7
808.0666504,7
753.2333374,7
769.6798706,7
791.7433472,7
1062.296631,7
1031.003418,7
1090.793335,7
997.4067993,7
1218.136597,7
1173.763428,7
1333.91333,7
1261.553345,7
1315.449951,7
1301.723511,7
1259.796631,7
1027.356689,7
1170.719849,7
1262.506836,7
1367.18689,7
1216.443481,7
1329.020142,7
1392.266724,7
1020.943298,7
1427.47998,7
1409.123291,7
1280.713379,7
1456.23999,7
1239.790039,7
1356.890137,7
1223.106689,7
983.4431763,7
1559.063232,7
1624.959961,7
1629.583496,7
1421.98999,7
1737.046387,7
1837.310059,7
2034.176392,7
2525.096436,7
1980.373413,7
2108.629883,7
2413.333252,7
2035.346558,7
2416.853516,7
1994.696777,7
2420.853271,7
2421.986572,7
2223.400146,7
2614.66333,7
2680.443115,7
2416.076904,7
3255.739258,7
3210.806885,7
3572.26001,7
3722.132813,7
3726.5896,7
3838.513184,7
3858.373047,8
3065.639648,8
2703.840088,8
3211.639893,8
3546.013428,8
3405.670654,7
3360.704102,7
3530.613525,7
3517.423096,7
4179.649902,7
3903.99292,7
3930.013184,7
3830.07959,7
3780.557129,7
3427.526611,7
3967.550293,7
4294.163574,7
4544.513184,7
4443.106934,7
4965.203125,7
4599.782715,8
4701.393555,8
4684.810059,8
4514.330078,8
3032.620117,8
4499.113281,8
5059.476563,8
5347.937012,8
4023.896484,8
5231.98291,8
6298.040039,8
6625.046387,5
6471.66748,5
6365.977051,5
6317.299805,5
6119.986816,5
5675.913086,5
6126.830078,5
6262.647461,5
6445.65332,5
6472.999512,5
6538.098633,5
6618.373535,5
6516.429199,5
6429.173828,5
6395.549805,5
6205.836914,5
6016.493652,5
6010.146973,5
6189.740723,5
6215.122559,5
6376.523926,5
6186.910156,5
6370.32666,5
6402.987305,5
6348.796387,5
6045.819336,5
5901.526367,5
